id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,createdAt,createdBy,fundingRaised,lastFundingDate,foundationDate,industry,employeeRange,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
1c67f4f2-7cf2-4b27-b274-c2f7a37119e8,Silver Comet Energy,company,,Silver Comet Energy also helps retail brands that want to pursue NEVI funding and build DC fast chargers.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,,,1,1,,
17ed1e41-f89b-4887-9944-d283024afb51,Silver Rock Group,company,,Silver Rock Group specializes in structuring & investing in a variety of financial instruments.,,https://www.silverrockgroup.com/,https://www.silverrockgroup.com/,,,,,Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,https://www.linkedin.com/company/silver-rock-group/,1,4,4,,
eb58481e-bd93-43e3-8182-a05a63a9a8ba,Simon Ventures,company,,Simon Ventures is an early stage venture capital and growth equity fund based in New York City.,,http://simonventures.co/,http://simonventures.co/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,"J. Skyler Fernandes, Natalie Hwang",https://www.linkedin.com/company/simonventures,4,10,10,"Late Stage Venture,Early Stage Venture,Seed",https://www.twitter.com/simonventures
7788ed47-e167-4752-9edd-d28c66650e6a,Simplex Ventures,company,,Simplex Ventures is an investment firm.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,,,,6,5,,
b4039040-dff4-4199-b695-9dd4b04e1937,Sinar Mas Digital Ventures,company,,Sinar Mas Digital Ventures is a corporate venture capital firm that invests in technology companies.,,https://smdv.com/,https://smdv.com/,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,Roderick Purwana,,,4,4,Early Stage Venture,
6413d263-22dd-464d-8670-b6caffe925ef,Sinclair Digital Ventures,company,,Sinclair Digital Ventures provide capital and a laboratory for our partner companies to develop and grow,,http://sinclairvc.com,http://sinclairvc.com,,,"Seattle, Washington, United States","Seattle, Washington, United States",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,https://www.linkedin.com/company/sinclair-digital-ventures/,1,5,3,,
8eb23f8a-09a4-4afe-97cd-d2b30658eea8,Singtel Innov8,company,,"Singtel Innov8, the venture capital arm of the Singtel Group, invests in and partners with innovative tech start-ups worldwide.",,http://innov8.singtel.com/,http://innov8.singtel.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,Edgar Hardless,https://www.linkedin.com/company/singtel-innov8,42,138,99,,http://twitter.com/singtelinnov8
3f0c4360-2a1e-4f64-ba4d-91109dc36770,Sitra,company,,"Sitra is an investment arm of Sitra specializing in investments in seed, start-ups, early stage opportunities, and other funds.",,http://www.sitra.fi,http://www.sitra.fi,,,"Helsinki, Southern Finland, Finland","Helsinki, Southern Finland, Finland",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,http://www.linkedin.com/company/sitra,1,15,13,"Late Stage Venture,Early Stage Venture,Seed",https://www.twitter.com/sitrafund
c01a25fd-9176-42bd-b512-56277ae198eb,Sixt Ventures,company,info@sixt-ventures.com,Sixt Ventures GmbH provides Internet-based solutions and technologies in the mobility sector.,info@sixt-ventures.com,http://www.sixt-ventures.com,http://www.sixt-ventures.com,,,"Pullach, Bayern, Germany","Pullach, Bayern, Germany",Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,,,1,1,1,"Late Stage Venture,Early Stage Venture,Seed",
17627e39-ecc7-4be7-9ea9-5d03be6be0e9,SK Company,company,headoffice@skcompany-jp.com,SK Company sells and purchases new and used injection molding machines.,headoffice@skcompany-jp.com,http://www.skcompany.co.jp,http://www.skcompany.co.jp,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,,,1,1,,
e502b883-ce2a-4d58-afb8-a1cd287772fa,SK Holdings,company,,SK Holdings provides information technology (IT) services.,,https://www.sk.com,https://www.sk.com,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,Chey Jong-hyon,https://www.linkedin.com/company/sk-holdings-c&c/,8,29,25,"Late Stage Venture,Early Stage Venture,Seed",
5a30e7d8-6a5c-48ce-8f44-dd464fe3e97b,SK Telecom Ventures,company,,SK Telecom Ventures is the investment arm of SK Telecom. SK telecom ventures is structured to maximize return on investment by focusing on,,https://www.skta.com/cvc/,https://www.skta.com/cvc/,,,"Sunnyvale, California, United States","Sunnyvale, California, United States",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,Kai Chen,http://www.linkedin.com/company/sk-telecom-ventures,8,23,18,,
919972c5-c92f-4737-b656-ac6627acd84c,Skymind,company,support@skymind.global,"Skymind provide supported access to Eclipse Deeplearning4j, enabling companies and organisations to develop their own AI applications.",support@skymind.global,https://skymind.global,https://skymind.global,,,,,Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,"Shawn Tan, Shu Wei Goh",https://www.linkedin.com/company/skymindglobal,,6,6,"Early Stage Venture,Seed,Non Equity Assistance,Private Equity",https://twitter.com/skymind_global
3edf7e64-3878-4b8c-b569-ace89dc60a57,Slack,company,feedback@slack.com,Slack is an enterprise software platform that allows teams and businesses of all sizes to communicate effectively.,feedback@slack.com,https://www.linkedin.com/company/1612748/,https://www.linkedin.com/company/1612748/,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,"Cal Henderson, Eric Costello, Serguei Mourachov, Stewart Butterfield",https://www.linkedin.com/company/tiny-spec-inc,3,25,22,,http://twitter.com/slackhq
613d4afb-1aae-46f7-9889-e07db433b108,Slack Fund,company,,The Slack Fund is an investment fund to support slack teams building products that enable more productive workplaces.,,https://slack.com/developers/fund,https://slack.com/developers/fund,,,"Daly City, California, United States","Daly City, California, United States",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,https://www.linkedin.com/company/tiny-spec-inc,11,101,74,,
92b02f9d-2e07-4460-92ac-5b167950a140,SLC Ventures,company,,SLC Ventures is a venture capital arm of SLC Agricola.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,,,,2,2,Early Stage Venture,
df1ed1d0-1717-4827-aaa6-463a7288b670,SLS Journey,company,,SLS Journey is a corporate venture capital arm of MadaLuxe Group.,,https://slsjourney.com,https://slsjourney.com,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,,,1,1,Early Stage Venture,
4bd422dd-13a2-42a6-aa7c-b295314ac42f,Smart Future Lab Private Limited Company.,company,info@smartfuturelab.hu,"The Smart Future Lab helps startups through support contracts, which contain initial/seed investment and/or mentoring.",info@smartfuturelab.hu,http://www.smartfuturelab.hu,http://www.smartfuturelab.hu,,,"Budapest, Budapest, Hungary","Budapest, Budapest, Hungary",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,https://www.linkedin.com/company/26998559/,,4,4,Early Stage Venture,
35c51157-1d04-43fa-9ea0-228a6ce39d9b,Smartworks Innovation,company,andreas.strasser@smartworks.at,Smartworks is the corporate venture capital fund of Wien Energie and Wiener Stadtwerke.,andreas.strasser@smartworks.at,https://smartworks.at/,https://smartworks.at/,,,"Vienna, Wien, Austria","Vienna, Wien, Austria",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,https://www.linkedin.com/company/smartworks-innovation/,,7,6,"Early Stage Venture,Seed",
7b13d257-bc47-47b0-8004-52aa3a7266e4,Smith Point Capital,company,,Smith Point Capital is an operator-led enterprise software venture investment firm.,,https://smithpointcapital.com,https://smithpointcapital.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,https://www.linkedin.com/company/smith-point-capital-llc,,1,1,Early Stage Venture,
90d79434-308e-4eaf-86a6-7720c920098b,SNCF Digital Ventures,company,,"SNCF is a world leader in public transportation. Trains, passenger services, cards and passes, dialogue, ticket booking.",,https://www.sncf.com/fr,https://www.sncf.com/fr,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,https://www.linkedin.com/company/sncf/,2,4,4,,
3c006edd-435c-469c-b2c6-142e09b12d49,Snowflake Ventures,company,,Snowflake Ventures invest in in growth-stage companies.,,https://www.snowflake.com/snowflake-ventures,https://www.snowflake.com/snowflake-ventures,,,,,Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,"Benoit Dageville, Frank Slootman, Thierry Cruanes",,,31,26,"Late Stage Venture,Early Stage Venture",
4a599322-9653-4f03-884b-0d394b657270,Social Discovery Group,company,,"SDGroup brings together over 50 brands, an investment fund and a venture studio. We invest in social discovery technology startups.",,https://socialdiscoverygroup.com/,https://socialdiscoverygroup.com/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,Dmitry Volkov,https://www.linkedin.com/company/social-discovery-ventures,4,34,29,"Late Stage Venture,Early Stage Venture,Seed",https://www.twitter.com/s_d_ventures
18525f7c-09ad-4dc5-8f3a-ecb650ff098a,Sociochat Financial Association,company,,Sociochat Financial Association is a venture capital firm based in India that can help you fund your industry disrupting ideas.,,https://sfa.sociochat.in/,https://sfa.sociochat.in/,,,,,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,"Atharva Shinde, Ayush Singh",,,1,1,"Debt,Late Stage Venture,Seed,Private Equity",
0530e68f-8359-4726-b6ef-a53e269864c7,Socomore Ventures,company,,Socomore Ventures is the corporate venture fund of Socomore.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,,,1,1,,
c1f34b22-1fb5-49f5-a8c1-d4daf06d8cb0,Sodexo Ventures,company,,Sodexo Ventures is the venture capital arm of Sodexo.,,https://sodexo-ventures.com/,https://sodexo-ventures.com/,,,France,France,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/sodexo,5,11,10,,https://www.twitter.com/sodexogroup
86935569-7d0d-43d2-97e4-a666be425b58,Softline Venture Partners,company,info@softlinevp.com,Corporate venture fund of Softline Group,info@softlinevp.com,http://softlinevp.com/vp/en,http://softlinevp.com/vp/en,,,"Moscow, Moscow City, Russian Federation","Moscow, Moscow City, Russian Federation",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,Igor Borovikov,https://www.linkedin.com/company/softline-venture-partners,2,40,37,"Late Stage Venture,Early Stage Venture,Seed",https://twitter.com/softline_vp
0a691533-7718-4b63-a703-2beb58a17834,SoKraft Capital,company,,SoKraft is an innovation platform bringing together startups and large corporations,,,,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,,3,5,5,Early Stage Venture,
d8aa9c69-1856-457b-a58b-72959fb3bc45,So-net Media Ventures,company,vc@so-netmedia.jp,So-net Media Ventures is a corporate venture capital firm.,vc@so-netmedia.jp,https://www.so-netmedia.jp/about/ventures,https://www.so-netmedia.jp/about/ventures,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,https://www.linkedin.com/company/so-net-media-networks-corp,,1,1,,
81bb2379-54e4-413f-b37b-15688a5d4496,Sony Innovation Fund,company,,Sony Innovation fund is the corporate venture capital arm of Sony that invests and engages in early-stage companies.,,http://www.sonyinnovationfund.com/,http://www.sonyinnovationfund.com/,,,"1-7-1 Konan Minato-ku, Tokyo, Japan 108-0075, JP","1-7-1 Konan Minato-ku, Tokyo, Japan 108-0075, JP",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,,https://www.linkedin.com/company/11150431/,4,141,116,"Early Stage Venture,Seed",
d2bec3eb-392f-43d6-a373-f9cc53845cb6,Sony Music Entertainment,company,,"Sony Music is a music corporation owned and operated by Sony Corporation of America, a subsidiary of Japanese conglomerate.",,http://www.sonymusic.com,http://www.sonymusic.com,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,Julius Ng,http://in.linkedin.com/company/sony-music-entertainment,4,23,22,,http://twitter.com/SonyMusicGlobal
0019e8f5-7385-4c61-b345-5cee1ae7bb1b,Sophia Innovation Capital,company,,Corporate Venture Capital arm of Sophia Pharmaceuticals,,https://www.sophialab.com/inicio,https://www.sophialab.com/inicio,,,,,Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,,,,1,1,,
1296c8c3-0439-4416-8b38-d7477d9d771f,South Street Securities Holdings Inc,company,,"The Company, through its subsidiaries, offers brokerage services that provides fixed income trading and securities lending services",,https://www.linkedin.com/company/south-street-securities-llc/,https://www.linkedin.com/company/south-street-securities-llc/,,,"Newyork, Argyll and Bute, United Kingdom","Newyork, Argyll and Bute, United Kingdom",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,,,,1,1,,
d343bbd9-f947-43ea-b36e-fea65da744be,Spacestation Investments,company,,Spacestation Investments is the investment arm of the Spacestation.,,https://spacestation.com/,https://spacestation.com/,,,"Layton, Utah, United States","Layton, Utah, United States",Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,https://www.linkedin.com/company/thespacestation,,10,9,,
47b8b051-560f-4b41-baeb-644759769e2f,Sparkalis,company,contact@sparkalis.com,Sparkalis is a newly created corporate venture arm of the PURATOS GROUP.,contact@sparkalis.com,https://sparkalis.com/,https://sparkalis.com/,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,https://www.linkedin.com/company/foodtech-sparkalis,,1,1,,
4475158a-ba89-41d2-bca1-50517ce3eb73,Sparrow Ventures,company,,Sparrow Ventures are a Zurich-based Venture Builder and Growth Equity Investor.,,https://sparrow-ventures.com/,https://sparrow-ventures.com/,,,"Zürich, Zurich, Switzerland","Zürich, Zurich, Switzerland",Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,"Alex Mahr, Felix Brunner",https://www.linkedin.com/company/sparrow-ventures,1,13,9,"Late Stage Venture,Early Stage Venture,Venture",https://twitter.com/sparrow_ven_com
049f8473-50fe-4543-9e18-1307c101a21c,Spartan Ives Global,company,info@spartanives.co,Spartan Ives Global is a leading investment holding and financial services firm that owns and operates businesses in multiple countries.,info@spartanives.co,http://www.spartanives.co,http://www.spartanives.co,,,,,Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,Thomas Elias Ranga,,,,,"Debt,Grant,Secondary Market,Seed,Post-Ipo,Venture,Private Equity",https://twitter.com/realspartanives
c4b22b28-c9f6-4210-b67a-b250e80e6afa,SPARX Innovation for the Future,company,,"SPARX Innovation for the Future is a venture arm of Sparx Group Co., Ltd.",,http://www.sparxsif.com/en/,http://www.sparxsif.com/en/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,2026-02-15T20:18:27.466Z,Mirza Asceric,,,,,,2026-02-15T20:18:27.790Z,Mirza Asceric,,,,,11,11,Early Stage Venture,
15a4ab0e-e106-442d-ac85-c96fbf03826e,SpeedUp Venture Capital Group,company,info@speedupgroup.com,"We're a leading group of venture capital funds, investing in people who develop new technologies.",info@speedupgroup.com,https://speedupgroup.com/en/,https://speedupgroup.com/en/,,,"ulica Święty Marcin, 11/8, Poznań, Woj. Wielkopolskie 61-803, PL","ulica Święty Marcin, 11/8, Poznań, Woj. Wielkopolskie 61-803, PL",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,"Arkadiusz Piechocki, Bartlomiej Gola, Michal Lehmann, Rene Xavier Gerard",http://www.linkedin.com/company/speedup-group,4,54,51,"Early Stage Venture,Seed",http://twitter.com/speedupgroup
0ac85b4a-011c-4171-b6d4-67dc1ca4deec,SPH Media Fund,company,,"SPH Media Fund, the corporate venture arm of Singapore Press Holdings, is focused on investments in the consumer tech and media sector",,https://www.sphventures.com.sg/,https://www.sphventures.com.sg/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,,https://www.linkedin.com/in/kevin-low-70448569,2,15,12,"Late Stage Venture,Early Stage Venture",
2d62af37-de8b-46ed-a095-117f0dd9105b,SPIL Ventures,company,proposal@spilventures.com,SPIL Ventures is the CVC arm of Salam Pacific Indonesia Lines (SPIL) which focuses on tech startup investments across South East Asia.,proposal@spilventures.com,https://www.spilventures.com/,https://www.spilventures.com/,,,"Surabaya, Jawa Timur, Indonesia","Surabaya, Jawa Timur, Indonesia",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://id.linkedin.com/company/spil-ventures,,2,2,"Late Stage Venture,Early Stage Venture,Venture,Private Equity",
4d63dc21-b49c-4061-9c7b-ca392c19c54f,Spin Master Ventures,company,,Spin Master Ventures is a venture capital arm of Spin Master Corp.,,https://www.spinmasterventures.com,https://www.spinmasterventures.com,,,,,Corporate Venture Arms,2026-02-15T20:18:27.466Z,Mirza Asceric,,,,,,2026-02-15T20:18:27.790Z,Mirza Asceric,,,,1,3,3,Early Stage Venture,
b74db100-adda-434c-a479-d30869a5beb4,Spin Ventures,company,nic@spin.vc,Corporate Venture Accelleration Fund,nic@spin.vc,http://www.spin.vc,http://www.spin.vc,,,,,Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,12,Nic Gorini,http://www.linkedin.com/company/spin-ventures,,6,6,Early Stage Venture,http://twitter.com/spinventures
f6ab9597-c5a5-4e7e-b831-59030b7358bd,Spread Ventures,company,robin.nitsch@spreadgroup.com,Spread Ventures is an European early-stage venture fund to focus on pre-seed and seed investments in fashion tech companies.,robin.nitsch@spreadgroup.com,https://www.spread.ventures/en/,https://www.spread.ventures/en/,,,"Leipzig, Sachsen, Germany","Leipzig, Sachsen, Germany",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,,,1,1,"Early Stage Venture,Seed",
e0def816-e048-4daa-b2c5-4d92bc6df56d,SPRIM Global Investments,company,,Investing in innovation for the future of health.,,https://sprim.net/,https://sprim.net/,,,,,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/sprim-global-investments/,1,5,3,,
888088b6-b232-4323-93bc-a8da5d0616fa,SPRIM Ventures,company,,SPRIM Ventures invests in innovation for the future of health.,,https://www.sprim.com/ventures/,https://www.sprim.com/ventures/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/sprim,,2,2,Early Stage Venture,
bfb146c9-8da9-400e-b0bd-58f17fe8bdf8,Springboard Philippines,company,jake@springboardph.com,"HR Technology, Recruiting/HR Consulting Services and Training Partner",jake@springboardph.com,https://www.springboard.com.ph,https://www.springboard.com.ph,,,"San Juan, Manila, Philippines","San Juan, Manila, Philippines",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,Jake Ervin Jonathan Go,https://www.linkedin.com/company/springboard-philippines/about/,,1,1,,
f6f6bd43-ac48-4577-b391-931827ee60f8,SQM Lithium Ventures,company,,SQM Lithium Ventures is an investment firm.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,,,2,2,,
674b490e-74e3-4a86-8143-58f2d305e3ce,SRM Ventures,company,caio@srmventures.com.br,"A team of experienced entrepreneurs who support startups with growth potential, providing them with financial backing and structure.",caio@srmventures.com.br,,,,,,,Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,,,4,4,"Early Stage Venture,Seed",
07a25473-c3bd-4c74-9fe1-9d57d8d07001,SR One,company,,SR One is the corporate venture capital arm of GlaxoSmithKline.,,http://www.srone.com,http://www.srone.com,,,"Cambridge, Massachusetts, United States","Cambridge, Massachusetts, United States",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,,https://www.linkedin.com/company/sr-one,55,181,101,,
563a8e57-c520-4ee9-91aa-8024bbd29cdf,Stabilus,company,,Automotive & Industrial Technology,,http://www.stabilus.com,http://www.stabilus.com,,,,,Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,https://www.linkedin.com/company/stabilus,,1,1,,
d0be4f5b-810c-4549-8df6-99d9b6038d0f,Stanley Ventures,company,,"Stanley Ventures invests in innovative startups and provides industry expertise, supplier relationships, and access to customers.",,https://www.stanleyventures.com,https://www.stanleyventures.com,,,"Atlanta, Georgia, United States","Atlanta, Georgia, United States",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,Dina Routhier,https://www.linkedin.com/company/stanleyventures/,5,31,25,"Early Stage Venture,Seed",https://twitter.com/stanley_vc
2bf8fcf1-0050-4505-9eb7-09041c8e1434,State Farm Ventures,company,,State Farm Ventures is a venture capital firm that invests in startups developing technologies and products.,,https://ventures.statefarm.com/,https://ventures.statefarm.com/,,,"Bloomington, Illinois, United States","Bloomington, Illinois, United States",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,,https://www.linkedin.com/showcase/state-farm-ventures/,3,23,17,,
5c227fee-ed88-406b-a731-ce9e5d439947,Steamboat Ventures,company,,Named after the Mickey Mouse cartoon Steamboat Willie -- a great innovation at the time -- we help young companies become market leaders.,,http://steamboatvc.com,http://steamboatvc.com,,,"Glendale, California, United States","Glendale, California, United States",Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,John Ball,https://www.linkedin.com/company/steamboat-ventures,31,110,56,,
10949052-bba4-48e4-8837-4aa2b37318f8,Stellantis Ventures,company,stellantisventures@stellantis.com,Stellantis Ventures will focus on early and later-stage startup companies developing cutting-edge technologies.,stellantisventures@stellantis.com,https://www.stellantis.com/q/stellantis-ventures,https://www.stellantis.com/q/stellantis-ventures,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,https://www.linkedin.com/company/stellantis,,13,10,,
4bc9825e-3944-4a91-9d20-d9ddff35e5ea,ST Engineering Ventures Fund,company,,Venture capital unit of ST Engineering .,,https://www.stengg.com/en/innovation/st-engineering-ventures/,https://www.stengg.com/en/innovation/st-engineering-ventures/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,,2,7,6,Early Stage Venture,
be538dfb-3761-4285-b5dd-3da7b83855b2,SternAegis,company,inbox@sternaegis.com,"SternAegis seeks to invest in the technology, telecom, media, internet, and emerging growth sectors.",inbox@sternaegis.com,http://www.sternaegis.com/,http://www.sternaegis.com/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,,https://www.linkedin.com/company/sternaegis-ventures/,13,36,24,Early Stage Venture,https://twitter.com/sternaegis
4fdcfb43-6bfd-4700-9a86-e6caf576f211,Stevie,company,,Stevie is a digital company that offers e-mail marketing services.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,,,1,1,Venture,
3ca65322-8e73-4f0d-926b-e97ff720f2ae,Stifel Venture Banking and Lending Group,company,,Stifel Venture Banking and Lending Group seeks to invest in early stage start-ups.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,,,1,1,Early Stage Venture,
