id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter,linkedin-private-codex,linkedin-private-claude
e4e2faee-c1f4-47aa-845c-2b2183710347,Runway Healthcare,company,,Runway Healthcare is a MedTech accelerator investing in early-stage technologies that transform patients’ lives.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/runway-healthcare,,3,2,"Early Stage Venture, Seed",,,
beb2953d-dcb9-426b-95f6-87ac98d3b4a1,SAIS,company,,SAIS - Scaling digital agriculture innovations through start-ups in Africa,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,36,34,Non Equity Assistance,,,
c66a3703-93e2-4023-9107-20c586ca62b8,SA SME Fund,company,,South Africa is at a critical juncture – the need to drive economic growth and job creation is imperative.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/sa-sme-fund/,,5,5,,https://twitter.com/sasmefund,,
26035b0f-9716-477e-baea-c3f19458fddc,SATT Sud-Est,company,,SATT Sud-Est accelerates technology transfer by bringing together research and business stakeholders.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
e1f4aed1-1f7c-48d2-bf82-b7560b9d0db0,ScaleUP Tech Accelerator,company,,"ScaleUP Tech Accelerator program powered by Libro Credit Union provides intensive growth coaching, expert insight.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,9,9,Non Equity Assistance,,,
dc8f39bf-9093-447d-9d6e-c516a5eee892,Science Angel Syndicate,company,,Science Angel Syndicate is a entrepreneurs and investors source world class scientific discoveries that impact society on a global scale.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/science-angel-syndicate/,,7,7,,https://twitter.com/SAS_investment,,
32b27770-5eb0-439a-86d5-5a107d0af002,Secure Erie Accelerator,company,,"We’re looking for bold new thinking to devise great solutions that can bring us the cities of tomorrow, today.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/erieid,1,3,3,,,,
420a1743-1bd8-4554-81fc-c67d83b2c214,SEED,company,,SEED is a global partnership for action on sustainable development and the green economy.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/seed-uno,,9,9,,https://twitter.com/seed_sustdev,,
8af8cbf9-b9a5-4243-bdcf-3efe6e6fef91,Seed Engine,company,,Seed Engine aims to coach and mentor entrepreneurs into becoming leaders and efficiently and successfully operate their ventures.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Marc Elias,http://www.linkedin.com/company/seed-engine,,6,6,,http://twitter.com/seed_engine,,
1cdfd9a6-0954-49fb-b988-7d855f027e8c,Seedhouse,company,,"Accelerator Program, Innovation Platform & Early Stage Investor for agtech, food and digital startups.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,24,Florian Stoehr,https://www.linkedin.com/company/12618339,,2,2,"Early Stage Venture, Seed",,,
31856f0d-92de-47c5-97bd-affcb4748e30,SeedRocket,company,,"SeedRocket is a technology startup accelerator that offers training, funding, and advisory services for entrepreneurs.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,"Jesus Monleon, Oriol Vinzia, Vicente Arias",https://www.linkedin.com/company/seedrocket/,15,65,62,Seed,http://twitter.com/seedrocket,,
8fae0003-9587-47df-9cfd-dc9d05682484,SEED SPOT,company,,SEED SPOT is an accelerator focused on supporting impact-driven entrepreneurs across the USA.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,12,Courtney Klein,https://www.linkedin.com/company/seedspot/,,3,3,Seed,http://twitter.com/seedspot,,
2bb24d04-be9b-4162-9121-52d4666e345c,Seedstartup,company,,Seedstartup invests in technology startups from around the world.,,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,http://www.linkedin.com/in/ronyelnashar,,1,1,Seed,http://twitter.com/seedstartup,https://www.linkedin.com/in/ronyelnashar,https://www.linkedin.com/in/ronyelnashar
51869e8c-aa91-481a-937d-a11748e757a0,SeedSumo,company,,SeedSumo is a mentorship driven accelerator that assists young entrepreneurs turning their early-stage startups into successful businesses.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Bryan Bulte, DJ Monteilh, Doss Cunningham, Manish Patel",http://www.linkedin.com/company/seed-sumo,2,20,16,Seed,http://twitter.com/seedsumo,,
54731a31-2ccf-4c0c-9db1-21dcaeda3a98,SEK Lab EdTech Accelerator,company,,Is the first EdTech Accelerator for Startups that innovate in education based in Spain with global focus. Part of SEK Educational Group.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
cc953588-5b5f-4974-a80e-0866910ee8e9,Selangor Accelerator Programme,company,,Selangor Accelerator Programme is a structured 3 month program that invest in early startups,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,5,5,,,,
f7903714-7e27-4765-b616-1717fa0f5ac5,Seoul Bio Hub,company,,Seoul Bio Hub is a bio startup innovation platform created by the Seoul Metropolitan Government.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/seoulbiohub,,1,1,,,,
a68b933d-5e49-415b-ae31-b7b29df91243,Seoul Business Agency(SBA),company,,Seoul Business Agency provides support services for small businesses to increase their efficiency and foster a stable business.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,2,61,60,,,,
f3b38b65-6bf3-4720-aba8-951351936848,Settlement Capital,company,,Early stage startup VC,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,1,1,"Early Stage Venture, Seed",,,
f026e436-1d89-475b-81ad-3413e26ae48d,SGcapital,company,,SGcapital provides support for start-ups and consulting related to investment.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,1,1,Seed,https://twitter.com/sgcapitalx,,
4d77b916-a0fa-4fb6-87dd-ceea4b4fc2bc,ShakeUpFactory,company,,ShakeUpFactory is a Accelerator and Investor for Entrepreneurs and Startups focused on FoodTech and AgTech.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,12,"Kevin CAMPHUIS, Nicolas RAFFARD",https://www.linkedin.com/company/10419053?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10419053%2Cidx%3A2-3-4%2CtarId%3A1462308857361%2Ctas%3Ashakeup,,1,1,"Early Stage Venture, Seed",https://twitter.com/ShakeUpFactory,,
e7581de6-8ecf-4075-8337-ea8a29eb8ea4,Shell E4,company,,Energizing and Enabling Energy Entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
8c897f84-92fb-4a5c-a40d-1999a63d91cf,SIDBI Innovation & Incubation Centre (SIIC),company,,"SIIC incubates ventures in technology, engineering, and other interdisciplinary areas.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/indian-institute-of-technology-kanpur,,2,2,,,,
957eeab3-b040-4c46-8f72-f0bf5138e118,SigmaLabs,company,,SigmaLabs Accelerator helps young startups create their first product to address the market need.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,13,"Aviad Eyal, Eran Bielski, Ido Yablonka",https://www.linkedin.com/company/sigmalabs-accelerator,1,3,3,Early Stage Venture,https://twitter.com/SigmaLabsAccel,,
9dabe4de-c578-4913-9290-788bfbb374bc,Sigma Software Labs,company,join@labs.sigma.software,Sigma Software Labs is an investment wing of Sigma Software.,join@labs.sigma.software,https://labs.sigma.software/,https://labs.sigma.software/,"Kyiv, Kyyiv, Ukraine","Kyiv, Kyyiv, Ukraine","Corporate Venture Arms,All accelerators",2026-02-15T20:18:15.812Z,Mirza Asceric,2026-02-15T20:34:07.261Z,Mirza Asceric,16,,https://www.linkedin.com/company/sigma-software-labs,,5,5,Early Stage Venture,,,
7d9f0683-9b21-41f7-a055-188281ebfdd1,Sigurd Venture,company,,"Sigurd Venture invest in startups and entrepreneurs to scale up through early-stage funds, wide network and organizational support.",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/sigurd-venture,,2,2,,https://twitter.com/SigurdVentures,,
8496199f-d597-42fe-b362-972732a72257,Silicon Valley Ventures,company,,Silicon Valley Ventures (SVV) is Global Innovation Accelerator. Our vision: We accelerate global innovation.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
73fdb41e-b3ef-42d2-aee9-a2a4b2ae4666,Síty,company,,Síty is an acceleration program that supports entrepreneurs who want cities to be a place for people to have a better quality of life.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,1,1,Seed,https://twitter.com/sitybarcelona,,
fa4ffa52-2854-4908-87a2-552f8627f2e1,SixThirty,company,,"SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.",,,,"St Louis, Missouri, United States","St Louis, Missouri, United States",All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,14,"Atul Kamra, Brian Matthews, Jim McKelvey",https://www.linkedin.com/company/sixthirty-global-fintech-seed-fund/,25,166,117,"Convertible Note, Early Stage Venture, Seed, Venture",https://twitter.com/SixThirty_630ft,,
80e5ee2f-d2bd-4a17-bed3-42c4e88cb886,SK Telecom Americas Innopartners,company,,SKTA Innopartners funds and accelerates core technology startups.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,http://www.linkedin.com/company/skta-innopartners-llc,,6,6,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed",http://twitter.com/SKTAinno,,
e14c436d-fa26-44c7-aa92-0006b6fe3f2a,Sky Zero Footprint Fund,company,,Sky Zero Footprint Fund supports brands committed to a more sustainable future by helping to amplify their positive environmental messages.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,7,7,,https://twitter.com/skyzeroofficial?lang=en,,
93462949-82f2-45b7-b67a-ad6830a880a1,SMU Investimentos,company,,SMU Investimentos is the first Investment Crowdfunding platform.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,Rodrigo Dos Santos,https://www.linkedin.com/company/smuinvestimentos/,,21,16,Crowdfunding,,,
9be4b3ee-7100-4a76-a8db-d4c9c65832b6,SoCap Accelerate,company,,"SoCap Accelerate offers customers, advocates, investors, access to grants, product development and testing, legal and accounting assistance",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/socapaccelerate,,6,6,Non Equity Assistance,https://twitter.com/socapaccelerate,,
2f540101-c276-4737-b0fa-0af029b235bc,Social Alpha,company,,"On a mission to drive economic growth, social justice & climate action through the power of entrepreneurship and market-creating innovations",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,Manoj Kumar,https://www.linkedin.com/company/social-alpha/,,16,15,Seed,https://twitter.com/socialalphain,,
5866d8ca-f2a6-4bc8-9bd3-4e5bc72eb725,Social Enterprise Greenhouse,company,,Social Enterprise Greenhouse creates positive social and economic impacts by supporting social entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/social-enterprise-greenhouse,,3,3,,https://twitter.com/segreenhouse,,
084d832f-0c33-469c-92b2-92ba503a3bc2,SoftBank Vision Fund Emerge Program,company,,The SoftBank Vision Fund Emerge program promotes diversity in tech and entrepreneurship by partnering underrepresented founders.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,,,10,8,Seed,,,
87f83962-0b73-4e4a-ba05-5b42956179a8,Software Founders,company,,Software Founders focuses on sustainable large-scale hyper growth software as a service companies.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Jesper Qvist, Loredana Qvist",https://www.linkedin.com/company/software-founders,3,4,4,"Early Stage Venture, Seed",,,
441ecf86-1963-4dce-a563-b30b1fdc384a,South Central Ventures,company,,South Central Ventures focuses on early stage high-growth companies with excellent management teams.,,,,"Belgrade, Serbia; Zagreb, Croatia; Skopje, North Macedonia","Belgrade, Serbia; Zagreb, Croatia; Skopje, North Macedonia",All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,16,,https://www.linkedin.com/company/south-central-ventures,4,48,32,"Early Stage Venture, Seed",https://twitter.com/VenturesSc,,
0be68fe6-ab49-4a9e-bcf6-49804bc4d29e,SOVAR,company,,"SOVAR  facilitates the transfer of innovations from the lab to market, by offering personalized expertise and support to inventors",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/sovar/,,2,2,Seed,,,
d38cd7b4-8b45-4dfa-b932-21b9233eed29,Space3ac,company,,Space3ac is acceleration program connecting technology startups with corporations in reversed innovation model,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,12,"Krzysztof Kanawka, Maciej Mickiewicz, Wojciech Drewczynski",https://www.linkedin.com/company/space3ac/,1,135,122,"Grant, Seed",https://twitter.com/space3ac,,
88de7234-f6b9-4f01-b430-f787cb30c54d,Spacejump,company,,Spacejump is a provider of startup consulting and startup investment services.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,2,2,,https://twitter.com/SpaceJump_kr,,
fcb72587-6f3f-412d-a18f-a2f41376e884,Spark10 Accelerator,company,,Spark10’s accelerator program is designed to assist early-stage startups to become successful companies.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Atal Malviya, LN Parimi",https://www.linkedin.com/company/spark-10-startup-accelerator,2,7,6,,https://twitter.com/spark10india,,
d4e2d85d-2f99-478f-b5b8-616f64dcc498,Sparklabs Cultiv8,company,,SparkLabs Cultiv8 is a unique world class accelerator and research facility.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Frank Meehan, Jimmy Kim",https://www.linkedin.com/company/sparklabs-cultiv8/,,30,29,,https://twitter.com/scultiv8,,
b11ea5ec-394f-4ce0-9cbb-f50b6faa137e,SparkLabs Energy,company,,SparkLabs Energy is an Energy focused startup accelerator co-founded by the SparkLabs Global Ventures.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,1,1,"Early Stage Venture, Seed",,,
cecedc9f-f7cc-4929-8395-da7f5d86f018,SparkLabs Taiwan,company,,SparkLabs Taiwan has a mission to help more startups here to go global.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,14,"Bernard Moon, Edgar Chiu",https://www.linkedin.com/company/sparklabs-taipei/,1,44,39,"Early Stage Venture, Seed",https://twitter.com/sparklabstaipei,,
983f2179-d60b-462b-b77c-e0d0341920f0,SpeedUP! Europe,company,,"SpeedUP! Europe is an end-to-end acceleration and support program that supports entrepreneurial education, improvements, and financing.",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/groups/8122001/,,17,16,,http://twitter.com/speedupeurope,,
5581c615-041f-4b88-9e88-cb24652cc73d,Spring Accelerator,company,,A pioneering accelerator that supports businesses and services whose products & service can transform the lives of adolescent girls,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,24,,https://www.linkedin.com/company/spring-accelerator,3,49,48,,https://twitter.com/SpringAccel,,
efe48ccf-df57-4547-88fa-3e1e44047c9f,Spring Activator,company,,Spring Activator is an incubator and accelerator changing the entrepreneurship.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,17,Keith Ippel,http://www.linkedin.com/company/spring-is,1,38,38,,https://www.twitter.com/spring_is,,
9a790cef-59ea-44ac-a09d-a7f677a75009,Sprint Accelerator,company,,"Sprint Accelerator powered by Techstars, bringing together the future of mobile health.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,13,Kevin McGinnis,,4,32,30,Seed,http://twitter.com/SprintAccel,,
bf3d7cf0-0a76-4d53-ac2c-76c16d0659ca,Stackscale,company,,We are a IaaS and Private Cloud company based in Spain and The Netherlands.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"David Carrero Fernandez-Baillo, David Sanchez, Javier Primo",https://www.linkedin.com/company/stackscale/,,1,1,"Early Stage Venture, Seed",http://twitter.com/stackscale,,
7d362a1c-8c5d-4a67-95f2-53fa22cb3e3e,Stadia Ventures,company,,Stadia Ventures is one of the oldest sports- and esports-focused venture firms with a sports business accelerator.,,,,"383 Marshall Avenue, St. Louis, MO 63122, United States","383 Marshall Avenue, St. Louis, MO 63122, United States","All VCs ,All VCs ,All VCs ,All accelerators",2026-02-15T19:35:11.205Z,Mirza Asceric,2026-02-15T20:34:04.446Z,Mirza Asceric,14,"Art Chou, Tim Hayden",https://www.linkedin.com/company/stadia-ventures,12,73,63,"Early Stage Venture, Seed",https://www.twitter.com/stadiaventures,,
